InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540154,22489,PACK OF 12 TRADITIONAL CRAYONS,7,1/5/2011 11:30,0.85,,United Kingdom
540154,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,1/5/2011 11:30,0.85,,United Kingdom
540154,22539,MINI JIGSAW DOLLY GIRL,1,1/5/2011 11:30,0.85,,United Kingdom
540154,22541,MINI JIGSAW LEAP FROG,1,1/5/2011 11:30,0.85,,United Kingdom
540154,22543,MINI JIGSAW BAKE A CAKE ,1,1/5/2011 11:30,0.85,,United Kingdom
540154,22545,MINI JIGSAW BUNNIES,1,1/5/2011 11:30,0.85,,United Kingdom
540154,22592,CARDHOLDER HOLLY WREATH METAL,2,1/5/2011 11:30,7.62,,United Kingdom
540154,22624,IVORY KITCHEN SCALES,1,1/5/2011 11:30,16.98,,United Kingdom
540154,22634,CHILDS BREAKFAST SET SPACEBOY ,2,1/5/2011 11:30,20.38,,United Kingdom
540154,22638,SET OF 4 NAPKIN CHARMS CROWNS ,3,1/5/2011 11:30,1.66,,United Kingdom
540154,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,5,1/5/2011 11:30,1.66,,United Kingdom
540154,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,6,1/5/2011 11:30,1.66,,United Kingdom
540154,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,1/5/2011 11:30,3.36,,United Kingdom
540154,22697,GREEN REGENCY TEACUP AND SAUCER,1,1/5/2011 11:30,5.91,,United Kingdom
540154,22714,CARD BIRTHDAY COWBOY,2,1/5/2011 11:30,0.85,,United Kingdom
540154,22717,CARD DOG AND BALL ,1,1/5/2011 11:30,0.85,,United Kingdom
540154,22718,CARD CAT AND TREE ,1,1/5/2011 11:30,0.85,,United Kingdom
540154,22726,ALARM CLOCK BAKELIKE GREEN,2,1/5/2011 11:30,7.62,,United Kingdom
540154,22745,POPPY'S PLAYHOUSE BEDROOM ,1,1/5/2011 11:30,4.21,,United Kingdom
540154,22817,CARD SUKI BIRTHDAY,7,1/5/2011 11:30,0.43,,United Kingdom
540154,22819,"BIRTHDAY CARD, RETRO SPOT",10,1/5/2011 11:30,0.43,,United Kingdom
540154,22834,HAND WARMER BABUSHKA DESIGN,9,1/5/2011 11:30,1.66,,United Kingdom
540154,22837,HOT WATER BOTTLE BABUSHKA ,1,1/5/2011 11:30,9.32,,United Kingdom
540154,22862,LOVE HEART NAPKIN BOX ,1,1/5/2011 11:30,8.47,,United Kingdom
540154,22869,NUMBER TILE COTTAGE GARDEN 1,1,1/5/2011 11:30,4.21,,United Kingdom
540154,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,1/5/2011 11:30,5.91,,United Kingdom
540154,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,1/5/2011 11:30,1.66,,United Kingdom
540154,22908,PACK OF 20 NAPKINS RED APPLES,1,1/5/2011 11:30,1.66,,United Kingdom
540154,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,1/5/2011 11:30,1.28,,United Kingdom
540154,22962,JAM JAR WITH PINK LID,1,1/5/2011 11:30,1.66,,United Kingdom
540154,22963,JAM JAR WITH GREEN LID,1,1/5/2011 11:30,1.66,,United Kingdom
540154,22988,SOLDIERS EGG CUP ,4,1/5/2011 11:30,2.51,,United Kingdom
540154,35646,VINTAGE BEAD PINK EVENING BAG,2,1/5/2011 11:30,2.51,,United Kingdom
540154,35648,VINTAGE BEAD PINK PURSE ,1,1/5/2011 11:30,1.66,,United Kingdom
540154,35651,VINTAGE BEAD PINK SCARF ,4,1/5/2011 11:30,3.36,,United Kingdom
540154,35833P,4 PINK FLOCK CHRISTMAS BALLS,1,1/5/2011 11:30,3.36,,United Kingdom
540154,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,2,1/5/2011 11:30,1.66,,United Kingdom
540154,35971,ROSE FOLKART HEART DECORATIONS,1,1/5/2011 11:30,2.51,,United Kingdom
540154,37342,POLKADOT COFFEE CUP & SAUCER PINK,2,1/5/2011 11:30,2.51,,United Kingdom
540154,37370,RETRO COFFEE MUGS ASSORTED,2,1/5/2011 11:30,16.13,,United Kingdom
540154,46118,FUNKY MONKEY CUSHION COVER,1,1/5/2011 11:30,3.36,,United Kingdom
540154,46776B,WOVEN BERRIES CUSHION COVER ,1,1/5/2011 11:30,4.21,,United Kingdom
540154,46776D,WOVEN SUNSET CUSHION COVER ,10,1/5/2011 11:30,4.21,,United Kingdom
540154,46776F,WOVEN ROSE GARDEN CUSHION COVER ,1,1/5/2011 11:30,4.21,,United Kingdom
540154,47310M,"SMALL POP BOX,FUNKY MONKEY",1,1/5/2011 11:30,1.66,,United Kingdom
540154,47585A,PINK FAIRY CAKE CUSHION COVER,2,1/5/2011 11:30,4.21,,United Kingdom
540154,47591B,SCOTTIES CHILDRENS APRON,3,1/5/2011 11:30,1.66,,United Kingdom
540154,47593B,SCOTTIE DOGS BABY BIB,5,1/5/2011 11:30,0.85,,United Kingdom
540154,47594A,CAROUSEL DESIGN WASHBAG,1,1/5/2011 11:30,1.66,,United Kingdom
540154,47594B,SCOTTIES DESIGN WASHBAG,3,1/5/2011 11:30,1.66,,United Kingdom
540154,48111,DOORMAT 3 SMILEY CATS,1,1/5/2011 11:30,14.43,,United Kingdom
540154,70006,LOVE HEART POCKET WARMER,5,1/5/2011 11:30,1.66,,United Kingdom
540154,70007,HI TEC ALPINE HAND WARMER,3,1/5/2011 11:30,1.66,,United Kingdom
540154,71143,SILVER BOOK MARK WITH BEADS,1,1/5/2011 11:30,2.51,,United Kingdom
540154,72598,SET/12 TAPER CANDLES,1,1/5/2011 11:30,1.66,,United Kingdom
540154,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,3,1/5/2011 11:30,0.84,,United Kingdom
540154,82578,KITCHEN METAL SIGN,1,1/5/2011 11:30,1.28,,United Kingdom
540154,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",2,1/5/2011 11:30,0.85,,United Kingdom
540154,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",2,1/5/2011 11:30,0.85,,United Kingdom
540154,82613D,METAL SIGN CUPCAKE SINGLE HOOK,2,1/5/2011 11:30,0.85,,United Kingdom
540154,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,1/5/2011 11:30,3.36,,United Kingdom
540154,84086C,PINK/PURPLE RETRO RADIO,4,1/5/2011 11:30,2.51,,United Kingdom
540154,84251C,"GREETING CARD, TWO SISTERS.",3,1/5/2011 11:30,0.43,,United Kingdom
540154,84313C,ORANGE TV TRAY TABLE ,2,1/5/2011 11:30,5.91,,United Kingdom
540154,84356,POMPOM CURTAIN,2,1/5/2011 11:30,5.91,,United Kingdom
540154,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,8,1/5/2011 11:30,3.36,,United Kingdom
540154,84509B,SET OF 4 FAIRY CAKE PLACEMATS,1,1/5/2011 11:30,3.36,,United Kingdom
540154,84509C,SET OF 4 POLKADOT PLACEMATS ,1,1/5/2011 11:30,3.36,,United Kingdom
540154,84509E,SET OF 4 CAROUSEL PLACEMATS ,2,1/5/2011 11:30,3.36,,United Kingdom
540154,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,1/5/2011 11:30,2.51,,United Kingdom
540154,84510C,SET OF 4 POLKADOT COASTERS,1,1/5/2011 11:30,2.51,,United Kingdom
540154,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,1/5/2011 11:30,3.36,,United Kingdom
540154,84519B,CARROT CHARLIE+LOLA COASTER SET,1,1/5/2011 11:30,3.36,,United Kingdom
540154,84569A,PACK 3 IRON ON DOG PATCHES,2,1/5/2011 11:30,0.85,,United Kingdom
540154,84569D,PACK 6 HEART/ICE-CREAM PATCHES,1,1/5/2011 11:30,0.85,,United Kingdom
540154,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,3,1/5/2011 11:30,0.85,,United Kingdom
540154,84596E,SMALL LICORICE DES PINK BOWL,3,1/5/2011 11:30,0.85,,United Kingdom
540154,84596F,SMALL MARSHMALLOWS PINK BOWL,3,1/5/2011 11:30,0.85,,United Kingdom
540154,84596J,MIXED NUTS LIGHT GREEN BOWL,2,1/5/2011 11:30,0.85,,United Kingdom
540154,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,1/5/2011 11:30,0.85,,United Kingdom
540154,84659A,WHITE TRAVEL ALARM CLOCK,1,1/5/2011 11:30,2.51,,United Kingdom
540154,84748,FOLK FELT HANGING MULTICOL GARLAND,1,1/5/2011 11:30,2.51,,United Kingdom
540154,84913A,SOFT PINK ROSE TOWEL ,2,1/5/2011 11:30,3.36,,United Kingdom
540154,84913B,MINT GREEN ROSE TOWEL,1,1/5/2011 11:30,3.36,,United Kingdom
540154,84923,PINK BUTTERFLY HANDBAG W BOBBLES,1,1/5/2011 11:30,4.21,,United Kingdom
540154,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,4,1/5/2011 11:30,1.66,,United Kingdom
540154,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,2,1/5/2011 11:30,1.66,,United Kingdom
540154,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,4,1/5/2011 11:30,1.66,,United Kingdom
540154,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,1,1/5/2011 11:30,1.66,,United Kingdom
540154,84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,4,1/5/2011 11:30,1.66,,United Kingdom
540154,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,2,1/5/2011 11:30,1.66,,United Kingdom
540154,84968A,SET OF 16 VINTAGE ROSE CUTLERY,2,1/5/2011 11:30,8.47,,United Kingdom
540154,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,4,1/5/2011 11:30,8.47,,United Kingdom
540154,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,4,1/5/2011 11:30,8.47,,United Kingdom
540154,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,1/5/2011 11:30,3.36,,United Kingdom
540154,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,3,1/5/2011 11:30,2.13,,United Kingdom
540154,84970S,HANGING HEART ZINC T-LIGHT HOLDER,3,1/5/2011 11:30,2.13,,United Kingdom
540154,84978,HANGING HEART JAR T-LIGHT HOLDER,6,1/5/2011 11:30,2.51,,United Kingdom
540154,84992,72 SWEETHEART FAIRY CAKE CASES,1,1/5/2011 11:30,1.28,,United Kingdom
540154,84993A,75 GREEN PETIT FOUR CASES,1,1/5/2011 11:30,0.84,,United Kingdom
540154,85032D,YULETIDE IMAGES GIFT WRAP SET,1,1/5/2011 11:30,1.66,,United Kingdom
540154,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2,1/5/2011 11:30,3.36,,United Kingdom
540154,85049H,URBAN BLACK RIBBONS ,8,1/5/2011 11:30,0.85,,United Kingdom
540154,85059,FRENCH ENAMEL WATER BASIN,3,1/5/2011 11:30,3.36,,United Kingdom
540154,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,3,1/5/2011 11:30,0.85,,United Kingdom
540154,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",5,1/5/2011 11:30,0.85,,United Kingdom
540154,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,2,1/5/2011 11:30,0.85,,United Kingdom
540154,85087,CANDY SPOT CUSHION COVER,4,1/5/2011 11:30,3.36,,United Kingdom
540154,85088,CANDY SPOT HAND BAG,3,1/5/2011 11:30,1.66,,United Kingdom
540154,85094,CANDY SPOT EGG WARMER RABBIT,1,1/5/2011 11:30,0.85,,United Kingdom
540154,85095,THREE CANVAS LUGGAGE TAGS,3,1/5/2011 11:30,1.28,,United Kingdom
540154,85099F,JUMBO BAG STRAWBERRY,1,1/5/2011 11:30,4.21,,United Kingdom
540154,85131D,BEADED CRYSTAL HEART PINK ON STICK,2,1/5/2011 11:30,0.85,,United Kingdom
540154,85163B,BLACK BAROQUE WALL CLOCK ,1,1/5/2011 11:30,8.47,,United Kingdom
540154,85168B,BLACK BAROQUE CARRIAGE CLOCK,1,1/5/2011 11:30,8.47,,United Kingdom
540154,85169A,IVORY LOVE BIRD CANDLE,2,1/5/2011 11:30,0.85,,United Kingdom
540154,85169B,BLACK LOVE BIRD CANDLE,1,1/5/2011 11:30,0.85,,United Kingdom
540154,85169C,EAU DE NIL LOVE BIRD CANDLE,1,1/5/2011 11:30,0.85,,United Kingdom
540154,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,3,1/5/2011 11:30,2.51,,United Kingdom
540154,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,4,1/5/2011 11:30,2.51,,United Kingdom
540154,85176,SEWING SUSAN 21 NEEDLE SET,1,1/5/2011 11:30,1.66,,United Kingdom
540154,85178,VICTORIAN SEWING KIT,1,1/5/2011 11:30,2.51,,United Kingdom
540154,85179C,PINK BITTY LIGHT CHAIN,1,1/5/2011 11:30,2.51,,United Kingdom
540154,85180B,PINK HEARTS LIGHT CHAIN ,3,1/5/2011 11:30,2.51,,United Kingdom
540154,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,1/5/2011 11:30,3.36,,United Kingdom
540154,85202,HANGING WOOD AND FELT HEART,12,1/5/2011 11:30,0.43,,United Kingdom
540154,85203,HANGING WOOD AND FELT BUTTERFLY ,5,1/5/2011 11:30,0.43,,United Kingdom
540154,90018A,SILVER M.O.P ORBIT DROP EARRINGS,1,1/5/2011 11:30,4.24,,United Kingdom
540154,90037B,TINY CRYSTAL BRACELET GREEN,1,1/5/2011 11:30,2.54,,United Kingdom
540154,90041,PEARL AND CHERRY QUARTZ BRACLET,1,1/5/2011 11:30,3.81,,United Kingdom
540154,90042C,FRESHWATER PEARL BRACELET IVORY,1,1/5/2011 11:30,2.54,,United Kingdom
540154,90071,RUBY GLASS CLUSTER EARRINGS,2,1/5/2011 11:30,1.26,,United Kingdom
540154,90114,SUMMER DAISIES BAG CHARM,1,1/5/2011 11:30,2.51,,United Kingdom
540154,90115,SUMMER BUTTERFLIES BAG CHARM,2,1/5/2011 11:30,2.51,,United Kingdom
540154,90125B,AQUA BERTIE GLASS BEAD BAG CHARM,1,1/5/2011 11:30,1.66,,United Kingdom
540154,90125C,TURQUOISE BERTIE GLASS BEAD CHARM,1,1/5/2011 11:30,1.66,,United Kingdom
540154,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,1,1/5/2011 11:30,1.66,,United Kingdom
540154,90161C,ANT COPPER LIME BOUDICCA BRACELET,1,1/5/2011 11:30,5.09,,United Kingdom
540154,90161D,ANT COPPER PINK BOUDICCA BRACELET,2,1/5/2011 11:30,5.09,,United Kingdom
540154,90163A,PINK ROSEBUD & PEARL NECKLACE,1,1/5/2011 11:30,7.64,,United Kingdom
540154,90163B,WHITE ROSEBUD & PEARL NECKLACE,2,1/5/2011 11:30,7.64,,United Kingdom
540154,90164A,PINK ROSEBUD PEARL BRACELET,1,1/5/2011 11:30,7.64,,United Kingdom
540154,90164B,WHITE  ROSEBUD PEARL BRACELET,2,1/5/2011 11:30,7.64,,United Kingdom
540154,90165A,PINK ROSEBUD PEARL EARRINGS,1,1/5/2011 11:30,2.54,,United Kingdom
540154,90165B,WHITE ROSEBUD  PEARL EARRINGS,2,1/5/2011 11:30,2.54,,United Kingdom
540154,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,1,1/5/2011 11:30,4.24,,United Kingdom
540154,90200B,BLACK SWEETHEART BRACELET,1,1/5/2011 11:30,4.24,,United Kingdom
540154,90200C,BLUE SWEETHEART BRACELET,1,1/5/2011 11:30,4.24,,United Kingdom
540154,DOT,DOTCOM POSTAGE,1,1/5/2011 11:30,192.86,,United Kingdom
540154,10125,MINI FUNKY DESIGN TAPES,1,1/5/2011 11:30,0.81,,United Kingdom
540154,10133,COLOURING PENCILS BROWN TUBE,1,1/5/2011 11:30,0.81,,United Kingdom
540154,10135,COLOURING PENCILS BROWN TUBE,3,1/5/2011 11:30,1.28,,United Kingdom
540154,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,1/5/2011 11:30,2.51,,United Kingdom
540154,17096,ASSORTED LAQUERED INCENSE HOLDERS,1,1/5/2011 11:30,0.43,,United Kingdom
540154,20618,QUEEN OF THE SKIES PASSPORT COVER ,1,1/5/2011 11:30,1.66,,United Kingdom
540154,20652,BLUE POLKADOT LUGGAGE TAG ,4,1/5/2011 11:30,0.85,,United Kingdom
540154,20654,FIRST CLASS LUGGAGE TAG ,1,1/5/2011 11:30,0.85,,United Kingdom
540154,20659,ECONOMY LUGGAGE TAG,3,1/5/2011 11:30,0.85,,United Kingdom
540154,20699,MOUSEY LONG LEGS SOFT TOY,4,1/5/2011 11:30,2.51,,United Kingdom
540154,20717,STRAWBERRY SHOPPER BAG,7,1/5/2011 11:30,0.85,,United Kingdom
540154,20719,WOODLAND CHARLOTTE BAG,1,1/5/2011 11:30,1.66,,United Kingdom
540154,20733,GOLD MINI TAPE MEASURE ,1,1/5/2011 11:30,0.85,,United Kingdom
540154,20801,LARGE PINK GLASS SUNDAE DISH,3,1/5/2011 11:30,2.51,,United Kingdom
540154,20831,GOLD PHOTO FRAME,1,1/5/2011 11:30,4.21,,United Kingdom
540154,20854,BLUE PATCH PURSE PINK HEART,1,1/5/2011 11:30,1.66,,United Kingdom
540154,20866,BLUE ROSE FABRIC MIRROR,6,1/5/2011 11:30,0.85,,United Kingdom
540154,20867,PINK ROSE FABRIC MIRROR,8,1/5/2011 11:30,0.85,,United Kingdom
540154,21025,SPACE FROG,5,1/5/2011 11:30,0.85,,United Kingdom
540154,21026,SPACE OWL,7,1/5/2011 11:30,0.85,,United Kingdom
540154,21030,SPACE CADET RED,4,1/5/2011 11:30,0.85,,United Kingdom
540154,21033,JUMBO BAG CHARLIE AND LOLA TOYS,2,1/5/2011 11:30,2.51,,United Kingdom
540154,21051,RIBBONS PURSE ,1,1/5/2011 11:30,1.66,,United Kingdom
540154,21058,PARTY INVITES WOODLAND,1,1/5/2011 11:30,1.66,,United Kingdom
540154,21071,VINTAGE BILLBOARD DRINK ME MUG,2,1/5/2011 11:30,2.51,,United Kingdom
540154,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2,1/5/2011 11:30,4.21,,United Kingdom
540154,21110,LARGE CAKE TOWEL PINK SPOTS,9,1/5/2011 11:30,4.21,,United Kingdom
540154,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2,1/5/2011 11:30,2.51,,United Kingdom
540154,21112,"SWISS ROLL TOWEL, PINK  SPOTS",4,1/5/2011 11:30,2.51,,United Kingdom
540154,21167,WHITE SAGE INCENSE,1,1/5/2011 11:30,0.43,,United Kingdom
540154,21633,SUNFLOWER DECORATIVE PARASOL,1,1/5/2011 11:30,8.47,,United Kingdom
540154,21643,ASSORTED TUTTI FRUTTI MIRROR,6,1/5/2011 11:30,2.51,,United Kingdom
540154,21650,ASSORTED TUTTI FRUTTI BRACELET,4,1/5/2011 11:30,0.43,,United Kingdom
540154,21675,BUTTERFLIES STICKERS,1,1/5/2011 11:30,0.81,,United Kingdom
540154,21678,PAISLEY PATTERN  STICKERS,1,1/5/2011 11:30,0.81,,United Kingdom
540154,21754,HOME BUILDING BLOCK WORD,2,1/5/2011 11:30,11.87,,United Kingdom
540154,21773,DECORATIVE ROSE BATHROOM BOTTLE,4,1/5/2011 11:30,1.28,,United Kingdom
540154,21774,DECORATIVE CATS BATHROOM BOTTLE,4,1/5/2011 11:30,1.28,,United Kingdom
540154,21775,DECORATIVE FLORE BATHROOM BOTTLE,4,1/5/2011 11:30,1.28,,United Kingdom
540154,21790,VINTAGE SNAP CARDS,2,1/5/2011 11:30,1.66,,United Kingdom
540154,21801,CHRISTMAS TREE DECORATION WITH BELL,2,1/5/2011 11:30,0.43,,United Kingdom
540154,21802,CHRISTMAS TREE HEART DECORATION,3,1/5/2011 11:30,0.43,,United Kingdom
540154,21846,PINK DIAMANTE PEN IN GIFT BOX,9,1/5/2011 11:30,1.66,,United Kingdom
540154,21847,GREEN  DIAMANTE PEN IN GIFT BOX,3,1/5/2011 11:30,1.66,,United Kingdom
540154,21849,SILVER DIAMANTE PEN IN GIFT BOX,3,1/5/2011 11:30,1.66,,United Kingdom
540154,21219,SET/4 BADGES BALLOON GIRL,1,1/5/2011 11:30,0.85,,United Kingdom
540154,21220,SET/4 BADGES DOGS,5,1/5/2011 11:30,0.85,,United Kingdom
540154,21224,SET/4 SKULL BADGES,2,1/5/2011 11:30,0.85,,United Kingdom
540154,21270,ANTIQUE CREAM CUTLERY CUPBOARD,4,1/5/2011 11:30,8.47,,United Kingdom
540154,21446,12 RED ROSE PEG PLACE SETTINGS,4,1/5/2011 11:30,2.51,,United Kingdom
540154,21494,ROTATING LEAVES T-LIGHT HOLDER,1,1/5/2011 11:30,1.66,,United Kingdom
540154,21508,VINTAGE KID DOLLY CARD ,1,1/5/2011 11:30,0.85,,United Kingdom
540154,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,2,1/5/2011 11:30,0.85,,United Kingdom
540154,21556,CERAMIC STRAWBERRY MONEY BOX,2,1/5/2011 11:30,2.51,,United Kingdom
540154,21557,SET OF 6 FUNKY BEAKERS,3,1/5/2011 11:30,2.51,,United Kingdom
540154,21618,4 WILDFLOWER BOTANICAL CANDLES,1,1/5/2011 11:30,2.51,,United Kingdom
540154,21620,SET OF 4 ROSE BOTANICAL CANDLES,1,1/5/2011 11:30,2.51,,United Kingdom
540154,21632,VINTAGE PINK DECORATIVE PARASOL,2,1/5/2011 11:30,8.47,,United Kingdom
540157,22242,5 HOOK HANGER MAGIC TOADSTOOL,96,1/5/2011 11:41,1.45,15311,United Kingdom
540157,22719,GUMBALL MONOCHROME COAT RACK,36,1/5/2011 11:41,1.06,15311,United Kingdom
540157,85099B,JUMBO BAG RED RETROSPOT,100,1/5/2011 11:41,1.65,15311,United Kingdom
540157,35004C,SET OF 3 COLOURED  FLYING DUCKS,12,1/5/2011 11:41,4.65,15311,United Kingdom
540157,21668,RED STRIPE CERAMIC DRAWER KNOB,96,1/5/2011 11:41,1.06,15311,United Kingdom
540157,79321,CHILLI LIGHTS,24,1/5/2011 11:41,4.25,15311,United Kingdom
540157,22087,PAPER BUNTING WHITE LACE,40,1/5/2011 11:41,2.55,15311,United Kingdom
540157,21258,VICTORIAN SEWING BOX LARGE,8,1/5/2011 11:41,10.95,15311,United Kingdom
540157,22198,LARGE POPCORN HOLDER ,50,1/5/2011 11:41,1.45,15311,United Kingdom
540157,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,1/5/2011 11:41,8.5,15311,United Kingdom
540157,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,7,1/5/2011 11:41,3.75,15311,United Kingdom
540157,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2,1/5/2011 11:41,3.75,15311,United Kingdom
540157,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,1/5/2011 11:41,5.95,15311,United Kingdom
540157,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,1/5/2011 11:41,7.95,15311,United Kingdom
540157,15056BL,EDWARDIAN PARASOL BLACK,1,1/5/2011 11:41,5.95,15311,United Kingdom
540157,84563A,PINK & WHITE BREAKFAST TRAY,2,1/5/2011 11:41,5.95,15311,United Kingdom
540157,22891,TEA FOR ONE POLKADOT,1,1/5/2011 11:41,4.25,15311,United Kingdom
540157,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,1/5/2011 11:41,2.55,15311,United Kingdom
540157,21561,DINOSAUR LUNCH BOX WITH CUTLERY,3,1/5/2011 11:41,2.55,15311,United Kingdom
540157,21558,SKULL LUNCH BOX WITH CUTLERY ,1,1/5/2011 11:41,2.55,15311,United Kingdom
540157,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,1/5/2011 11:41,2.55,15311,United Kingdom
540157,21658,GLASS  BEURRE DISH,4,1/5/2011 11:41,3.95,15311,United Kingdom
540157,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,1/5/2011 11:41,3.75,15311,United Kingdom
540157,21731,RED TOADSTOOL LED NIGHT LIGHT,4,1/5/2011 11:41,1.65,15311,United Kingdom
540157,21169,YOU'RE CONFUSING ME METAL SIGN ,2,1/5/2011 11:41,1.69,15311,United Kingdom
540157,22384,LUNCH BAG PINK POLKADOT,1,1/5/2011 11:41,1.65,15311,United Kingdom
540157,22090,PAPER BUNTING RETROSPOT,1,1/5/2011 11:41,2.95,15311,United Kingdom
540157,47580,TEA TIME DES TEA COSY,7,1/5/2011 11:41,2.55,15311,United Kingdom
540157,21773,DECORATIVE ROSE BATHROOM BOTTLE,24,1/5/2011 11:41,0.42,15311,United Kingdom
540157,22523,CHILDS GARDEN FORK PINK,2,1/5/2011 11:41,0.85,15311,United Kingdom
540157,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,1/5/2011 11:41,4.25,15311,United Kingdom
540157,21988,PACK OF 6 SKULL PAPER PLATES,6,1/5/2011 11:41,0.85,15311,United Kingdom
540157,21989,PACK OF 20 SKULL PAPER NAPKINS,2,1/5/2011 11:41,0.85,15311,United Kingdom
540157,20897,VINTAGE NOTEBOOK PARIS DAYS,2,1/5/2011 11:41,2.95,15311,United Kingdom
540157,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,1/5/2011 11:41,1.25,15311,United Kingdom
540157,21899,"KEY FOB , GARAGE DESIGN",1,1/5/2011 11:41,0.65,15311,United Kingdom
540157,84832,ZINC WILLIE WINKIE  CANDLE STICK,1,1/5/2011 11:41,0.85,15311,United Kingdom
540157,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,1/5/2011 11:41,2.95,15311,United Kingdom
540157,21670,BLUE SPOT CERAMIC DRAWER KNOB,1,1/5/2011 11:41,1.25,15311,United Kingdom
540157,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,1/5/2011 11:41,1.25,15311,United Kingdom
540157,21671,RED SPOT CERAMIC DRAWER KNOB,1,1/5/2011 11:41,1.25,15311,United Kingdom
540157,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,1/5/2011 11:41,1.25,15311,United Kingdom
540157,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,3,1/5/2011 11:41,1.25,15311,United Kingdom
540157,22262,FELT EGG COSY CHICKEN,4,1/5/2011 11:41,0.85,15311,United Kingdom
540157,21445,12 PINK ROSE PEG PLACE SETTINGS,1,1/5/2011 11:41,1.25,15311,United Kingdom
540157,21447,12 IVORY ROSE PEG PLACE SETTINGS,3,1/5/2011 11:41,1.25,15311,United Kingdom
540157,21439,BASKET OF TOADSTOOLS,5,1/5/2011 11:41,1.25,15311,United Kingdom
540157,20675,BLUE POLKADOT BOWL,1,1/5/2011 11:41,1.25,15311,United Kingdom
540157,82600,NO SINGING METAL SIGN,2,1/5/2011 11:41,2.1,15311,United Kingdom
540157,20750,RED RETROSPOT MINI CASES,1,1/5/2011 11:41,7.95,15311,United Kingdom
540157,20829,GLITTER HANGING BUTTERFLY STRING,14,1/5/2011 11:41,2.1,15311,United Kingdom
540159,84817,DANISH ROSE DECORATIVE PLATE,48,1/5/2011 11:47,0.42,16112,United Kingdom
540159,21403,BLUE EGG  SPOON,144,1/5/2011 11:47,0.36,16112,United Kingdom
540160,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,216,1/5/2011 11:50,3.39,15769,United Kingdom
540160,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,216,1/5/2011 11:50,3.39,15769,United Kingdom
540160,22379,RECYCLING BAG RETROSPOT ,600,1/5/2011 11:50,1.85,15769,United Kingdom
540161,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,1/5/2011 11:52,2.95,16719,United Kingdom
